game.id,date,Team,playerID,name,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,week,season,home_team,away_team,Opp,fan_pts,Pos,Player
2019090500,2019-09-05,CHI,00-0027957,P.Amukamara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,GB,0,NA,NA
2019090500,2019-09-05,CHI,00-0029657,A.Hicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,2019,CHI,GB,GB,0,NA,NA
2019090500,2019-09-05,CHI,00-0033784,E.Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,GB,0,NA,NA
2019090500,2019-09-05,CHI,00-0030993,A.Lynch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2019,CHI,GB,GB,0,NA,NA
2019090500,2019-09-05,CHI,00-0031551,E.Goldman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,GB,0,NA,NA
2019090500,2019-09-05,CHI,00-0034387,B.Nichols,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,GB,0,NA,NA
2019090500,2019-09-05,GB,00-0033293,A.Jones,0,0,0,0,0,0,0,13,39,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2019,CHI,GB,CHI,4.9,RB,Aaron Jones
2019090500,2019-09-05,GB,00-0032423,T.Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,28,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,3.8,NA,NA
2019090500,2019-09-05,GB,00-0033948,J.Williams,0,0,0,0,0,0,0,5,0,0,5,0,0,0,2,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,3.5,RB,Jamaal Williams
2019090500,2019-09-05,GB,00-0034272,M.Valdes-Scantling,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,52,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,9.2,WR,Marquez Valdes-Scantling
2019090500,2019-09-05,GB,00-0023459,A.Rodgers,30,18,203,1,0,0,0,3,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,12.92,QB,Aaron Rodgers
